LONG;LAT;ID;PERIODO;CATEGORIA;ESTABLECIM;HABITACION;PLAZAS;DOMICILIO;TELEFONO;MAIL;WEB;DOM_NORMA;CALLE;ALTURA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
-58,4249121889;-34,6042423608;324;2017;HOTEL 2;CAMARO PALACE HOTEL;43;86;SARMIENTO 4239/43;4867-4798 / 0195;INFO@ARGENTA-TOWER.COM.AR;;SARMIENTO 4239;SARMIENTO;4239;ALMAGRO;COMUNA 5;1197;C1197AAK
-58,4023171989;-34,5906577108;325;2017;REG DE PREST;ANCHORENA PLAZA APART;15;30;ANCHORENA, TOMAS MANUEL DE, DR. 1716;4826-3545;;;1716 ANCHORENA, TOMAS MANUEL DE, DR.;ANCHORENA, TOMAS MANUEL DE, DR.;1716;RECOLETA;COMUNA 2;1425;C1425ELN
-58,3898819689;-34,5903279608;326;2017;HOTEL 2;GUIDO PALACE HOTEL;23;48;GUIDO 1780;4812-0674 / 0841;CONSULTA@GUIDOPALACE.COM.AR;;GUIDO 1780;GUIDO;1780;RECOLETA;COMUNA 2;1016;C1016AAF
-58,4786240489;-34,5734293308;327;2017;APART;GEORGE GRUKI;22;88;MENDOZA 4569;4544-8854 / 8904 /6055 / 6105;MENDOZA4569@HOTMAIL.COM;;MENDOZA 4569;MENDOZA;4569;VILLA URQUIZA;COMUNA 12;1431;C1431CIA
-58,3823425489;-34,6151576908;328;2017;REG DE PREST;SOL MONTSERRAT;14;28;MEXICO 1149;4381-5174;;;MEXICO 1149;MEXICO;1149;MONSERRAT;COMUNA 1;1097;C1097AAW
-58,3872654089;-34,6122758208;329;2017;APART;APART TRES REYES;20;40;SAENZ PEÑA L.294;4383-1238;INFO@APARTHOTELTRESREYES.COM;;SAENZ PEÑA, LUIS, PRES. 294;SAENZ PEÑA, LUIS, PRES.;294;MONSERRAT;COMUNA 1;1110;C1110AAF
-58,4091620189;-34,6113144708;330;2017;HOTEL 1;LLANO;27;101;H. YRIGOYEN 3023;4861-1672;;;YRIGOYEN, HIPOLITO 3023;YRIGOYEN, HIPOLITO;3023;BALVANERA;COMUNA 3;1207;C1207ABC
-58,3922099189;-34,6086665508;331;2017;HOSP. A;LOURDES;48;80;CALLAO AV. 44;4952-3087;LOURDESHOTEL@YAHOO.COM.AR;;44 CALLAO AV.;CALLAO AV.;44;BALVANERA;COMUNA 3;1022;C1022AAN
-58,3838749589;-34,6040185608;332;2017;HOSP. B;BAHIA 2;18;22;CORRIENTES AV. 1212;4382-1780;;;1212 CORRIENTES AV.;CORRIENTES AV.;1212;SAN NICOLAS;COMUNA 1;1043;C1043AAZ
-58,4230496889;-34,5971111808;333;2017;HOSP. A;ARIES;22;48;GASCON 1147;4883-1232;INFO@ARIESHOTEL.COM.AR;;1147 GASCON;GASCON;1147;PALERMO;COMUNA 14;1181;C1181ACU
-58,3764249989;-34,5924288008;334;2017;HOSP. A;CENTRAL ARGENTINO;44;71;DEL LIBERTADOR AV. 174;4312-6742;HOTELCENTRALARGENTINO@YAHOO.COM.AR;;174 DEL LIBERTADOR AV.;DEL LIBERTADOR AV.;174;RETIRO;COMUNA 1;1001;C1001ABO
-58,4342316789;-34,5879010908;335;2017;APART HOTEL 2;TORRECILLAS SOHO;12;28;GODOY CRUZ 1655;4833-4303;;;1655 GODOY CRUZ;GODOY CRUZ;1655;PALERMO;COMUNA 14;1414;C1414CYI
-58,3760769189;-34,6151246708;336;2017;HOTEL 1;AYRES PORTEÑOS TANGO SUITES;28;56;CHACABUCO 615;4300-7314;TANGOSUITES@AYRESPORTENOS.COM.AR;;CHACABUCO 615;CHACABUCO;615;MONSERRAT;COMUNA 1;1069;C1069AAM
-58,3791439289;-34,6092167908;337;2017;HOSP. A;GRAN HOTEL ESPAÑA;47;92;TACUARI 80;4343-5541;;;TACUARI 80;TACUARI;80;MONSERRAT;COMUNA 1;1071;C1071AAB
-58,3793911489;-34,6054833108;338;2017;APART;VILLAGE GARDEN APART HOTEL (EX APART GARTEN VILLAGE);26;50;SUIPACHA 250;4326-0163 / 7879 / 8737;;;SUIPACHA 250;SUIPACHA;250;SAN NICOLAS;COMUNA 1;1008;C1008AAF
-58,3843044589;-34,5960744508;339;2017;HOTEL 4;CYAN AMERICAS TOWER;94;291;LIBERTAD 1070;5236-9095;;;LIBERTAD 1070;LIBERTAD;1070;RETIRO;COMUNA 1;1012;C1012AAV
-58,4202603989;-34,6082995608;340;2017;HOTEL 2;RIO HOTEL;31;72;SALGUERO J. 218;4983-8837;INFO@HOTELRIO.COM.AR;;SALGUERO, JERONIMO 218;SALGUERO, JERONIMO;218;ALMAGRO;COMUNA 5;1177;C1177AED
-58,3949456089;-34,5963476708;341;2017;HOTEL 1;ALFA;52;120;RIOBAMBA 1064;4812-2889 / 3719;RESERVAS@URBANRECOLETA.COM;WWW.ALFAHOTEL.COM.AR;RIOBAMBA 1064;RIOBAMBA;1064;RECOLETA;COMUNA 2;1116;C1116ABF
-58,3791191889;-34,5990231908;342;2017;APART HOTEL 2;CORDOBA 860 (EX EMBASSY  ALL SUITES);65;150;CORDOBA 860;5254 5200;INFO@CORDOBA860.COM;WWW.CORDOBA86.COM;CORDOBA AV. 860;CORDOBA AV.;860;SAN NICOLAS;COMUNA 1;1054;C1054AAU
-58,3744839089;-34,5972162808;343;2017;HOTEL 2;DIPLOMAT;48;98;SAN MARTIN 918;4311-9370 / 2718;LOURDESHOTEL@YAHOO.COM.AR;WWW.HOTELDIPLOMAT.COM.AR;SAN MARTIN 918;SAN MARTIN;918;RETIRO;COMUNA 1;1004;C1004AAT
-58,4247770689;-34,5778461608;344;2017;HOTEL 2;PANAME;56;109;GODOY CRUZ 2774;4771-4041;INFO@PANAMEHOTEL.COM.AR;WWW.PANAMEHOTEL.COM.AR;GODOY CRUZ 2774;GODOY CRUZ;2774;PALERMO;COMUNA 14;1425;C1425FQL
-58,4642301689;-34,6365540108;345;2017;HOSP. B;CULPINA;20;43;CULPINA 553;4611-0573;;;553 CULPINA;CULPINA;553;FLORES;COMUNA 7;1406;C1406ENK
-58,4737150389;-34,6347985008;346;2017;HOSP. A;COSTA AZUL;28;59;ALBERDI, JUAN BAUTISTA AV. 3327;4612-1803;DONIXS@YAHOO.COM;;3327 ALBERDI, JUAN BAUTISTA AV.;ALBERDI, JUAN BAUTISTA AV.;3327;FLORESTA;COMUNA 10;1407;C1407GZA
-58,4779565989;-34,6346933808;347;2017;HOSP. B;ENSENADA;21;47;ENSENADA 134;4672-2547;INFO@SANREMOFLORES.COM;;134 ENSENADA;ENSENADA;134;FLORESTA;COMUNA 10;1407;C1407KED
-58,4615201789;-34,6335424008;348;2017;HOSP. B;SAN REMO;21;43;DIRECTORIO AV. 2449;4612-9751;REALSPLENDIDHOTEL@CIUDAD.COM.AR;;2449 DIRECTORIO AV.;DIRECTORIO AV.;2449;FLORES;COMUNA 7;1406;C1406HAA
-58,4652812889;-34,6331224608;349;2017;HOSP. B;DOMARI;18;32;CULPINA 262;4611-6726;SILVADAUT@HOTMAIL.COM;;262 CULPINA;CULPINA;262;FLORES;COMUNA 7;1406;C1406ENF
-58,3903439589;-34,6325349108;350;2017;HOSP. A;PALACE HOTEL RONDEAU;49;98;ENTRE RIOS AV. 2100;4306-5388;CRISTINANOVAS@CIUDAD.COM.AR HOTELCASABLANCA@CIUDAD.COM.AR;;2100 ENTRE RIOS AV.;ENTRE RIOS AV.;2100;CONSTITUCION;COMUNA 1;1133;C1133AAV
-58,3825282189;-34,6291162708;351;2017;HOSP. A;LA VASCONIA;33;54;SALTA 1806;4304-3031;INFO@HOTELIRUN.COM.AR;;SALTA 1806;SALTA;1806;CONSTITUCION;COMUNA 1;1137;C1137ACN
-58,4570393489;-34,6283399808;352;2017;HOSP. B;LAUTARO;17;41;FALCON, RAMON L.,CNEL. 1999;4633-5232;INFO@CPHOTEL.COM.AR;;1999 FALCON, RAMON L.,CNEL.;FALCON, RAMON L.,CNEL.;1999;FLORES;COMUNA 7;1406;C1406GNM
-58,3855762789;-34,6282256408;353;2017;HOSP. A;ESQUEL;44;96;BRASIL 1391;4505-6362;RAQUELGARCIABLANCO@HOTMAIL.COM;;1391 BRASIL;BRASIL;1391;CONSTITUCION;COMUNA 1;1154;C1154AAW
-58,3845521689;-34,6279847908;354;2017;HOSP. A;CASABLANCA;46;105;SANTIAGO DEL ESTERO 1685;4305-4048;RESERVASHOTELBRISAS@GMAIL.COM;;SANTIAGO DEL ESTERO 1685;SANTIAGO DEL ESTERO;1685;CONSTITUCION;COMUNA 1;1136;C1136ABI
-58,3763414189;-34,6279364208;355;2017;HOSP. A;ASTOR;32;70;CASEROS AV. 896;4307-7117;ALBAHOTELERIA@YAHOO.COM.AR;;896 CASEROS AV.;CASEROS AV.;896;BARRACAS;COMUNA 4;1152;C1152AAR
-58,3845537589;-34,6278855408;356;2017;HOSP. A;ROSEDAL;51;116;SANTIAGO DEL ESTERO 1677;4304-4800;;;SANTIAGO DEL ESTERO 1677;SANTIAGO DEL ESTERO;1677;CONSTITUCION;COMUNA 1;1136;C1136ABI
-58,3838839389;-34,6277003308;357;2017;HOSP. A;IBERIA;20;42;CIUDADELA 1272;4305-7061;HOTEL_TRESREYES@YAHOO.COM;;1272 CIUDADELA;CIUDADELA;1272;CONSTITUCION;COMUNA 1;1137;C1137AAD
-58,3841249989;-34,6274191408;358;2017;HOSP. A;ABC;36;68;SANTIAGO DEL ESTERO 1640 PB;4304-2706;CARLOSEMILIOMENDEZ@HOTMAIL.COM;;SANTIAGO DEL ESTERO 1640;SANTIAGO DEL ESTERO;1640;CONSTITUCION;COMUNA 1;1136;C1136ABJ
-58,4704567189;-34,6274137608;359;2017;HOSP. B;SANTA CRUZ;33;70;BOGOTA 2858;4611-2133;INFO@HOTELBRISASDELMAR.COM.AR;;2858 BOGOTA;BOGOTA;2858;FLORES;COMUNA 7;1406;C1406GCB
-58,3854591789;-34,6268731908;360;2017;HOSP. A;ALBA;27;53;GARAY, JUAN DE AV. 1381;4306-4304;INFO@HOTELODEON.COM.AR / HOTELODEON@HOTMAIL.COM;;1381 GARAY, JUAN DE AV.;GARAY, JUAN DE AV.;1381;CONSTITUCION;COMUNA 1;1153;C1153ABL
-58,4660261789;-34,6256276908;361;2017;HOSP. A;SOUTULLO;40;87;BOGOTA 2519;4612-9406;DAQUILAUS@HOTMAIL.COM;;2519 BOGOTA;BOGOTA;2519;FLORES;COMUNA 7;1406;C1406GBU
-58,4191184689;-34,6255211208;362;2017;HOSP. A;LOLA HOUSE;12;29;CASTRO BARROS 1073;4932-2139;RESERVAS@LUZYFUERZAPATAGONIACABA.COM.AR;;1073 CASTRO BARROS;CASTRO BARROS;1073;BOEDO;COMUNA 5;1217;C1217ABK
-58,3826860289;-34,6252679808;363;2017;HOSP. A;AUTOPISTA;29;41;SALTA 1446;4305-1634;INFO@BOHEMIABUENOSAIRES.COM.AR;;SALTA 1446;SALTA;1446;CONSTITUCION;COMUNA 1;1137;C1137ACF
-58,3923072089;-34,6251055508;364;2017;HOSP. A;CAPRI;22;44;CONSTITUCION 1881;4304-0305;INFO@HOTELMADERO.COM;;1881 CONSTITUCION;CONSTITUCION;1881;SAN CRISTOBAL;COMUNA 3;1254;C1254AAA
-58,3824936589;-34,6248626808;365;2017;HOSP. B;9 DE JULIO;23;57;LIMA 1417;4305-3967;INFO@OSTINATTO.COM;;LIMA 1417;LIMA;1417;CONSTITUCION;COMUNA 1;1138;C1138ACE
-58,3837768689;-34,6241472408;366;2017;HOSP. A;HERCULES;14;29;COCHABAMBA 1260;4304-8306;INFO@BETHOTELBUENOSAIRES.COM.AR;;1260 COCHABAMBA;COCHABAMBA;1260;CONSTITUCION;COMUNA 1;1150;C1150AAV
-58,4669557989;-34,6237606808;367;2017;HOSP. A;SAN JULIAN;20;41;ARANGUREN, JUAN F., DR. 2528;4611-8607;INFO@SABATICOHOSTEL.COM.AR;;2528 ARANGUREN, JUAN F., DR.;ARANGUREN, JUAN F., DR.;2528;FLORES;COMUNA 7;1406;C1406FWV
-58,3852594989;-34,6237317108;368;2017;HOSP. B;UNIVERSAL;38;49;COCHABAMBA 1364;4306-5718;RESERVAS@IMAGINEHOTELBOUTIQUE.COM;;1364 COCHABAMBA;COCHABAMBA;1364;CONSTITUCION;COMUNA 1;1150;C1150AAX
-58,4107352489;-34,6233007908;369;2017;HOSP. B;24 DE NOVIEMBRE;32;64;24 DE NOVIEMBRE 1057;4931-4661;INFO@RACODEBUENOSAIRES.COM.AR;;1057 24 DE NOVIEMBRE;24 DE NOVIEMBRE;1057;SAN CRISTOBAL;COMUNA 3;1224;C1224AAK
-58,3778059589;-34,6222614908;370;2017;HOSP. A;PROVINCIAL;30;60;SAN JUAN 844;4300-3642;KILCAHOSTEL@HOTMAIL.COM;;SAN JUAN AV. 844;SAN JUAN AV.;844;CONSTITUCION;COMUNA 1;1147;C1147AAT
-58,3964187089;-34,6219633808;371;2017;HOSP. A;SAN CRISTOBAL;20;40;HUMBERTO 1 2172;4941-7768;TANGOSUITES@AYRESPORTENOS.COM.AR;;HUMBERTO 1 2172;HUMBERTO 1;2172;SAN CRISTOBAL;COMUNA 3;1229;C1229AAH
-58,3831813389;-34,6218980208;372;2017;HOSP. A;MONTMARTRE;30;65;SALTA 1173;4304-6725;RESERVAS@COMPLEJOTANGO.COM.AR;;SALTA 1173;SALTA;1173;CONSTITUCION;COMUNA 1;1074;C1074AAW
-58,4050137489;-34,6201613608;373;2017;HOSP. A;JARDIN;41;62;CATAMARCA 895;4931-7530;HOTELCONDOR@HOTMAIL.COM;;895 CATAMARCA;CATAMARCA;895;SAN CRISTOBAL;COMUNA 3;1231;C1231AAG
-58,3875267289;-34,6200844108;374;2017;HOSP. B;YALE;20;34;SAENZ PEÑA LUIS 1007;4305-8754;INFO@HOTELCOLONIALBAIRES.COM.AR;;SAENZ PEÑA, LUIS, PRES. 1007;SAENZ PEÑA, LUIS, PRES.;1007;CONSTITUCION;COMUNA 1;1110;C1110AAU
-58,3867764689;-34,6197436908;375;2017;HOSP. A;CARLOS I;27;63;CALVO, CARLOS 1463;4305-3700;INFO@HOTELSOLIS.COM.AR;;1463 CALVO, CARLOS;CALVO, CARLOS;1463;CONSTITUCION;COMUNA 1;1102;C1102ABC
-58,4073102189;-34,6194375108;376;2017;HOSP. A;BOULEVARD;57;120;INDEPENDENCIA 2963;4931-9929;CONSULTAS@HOTELESPERIA.COM.AR;;INDEPENDENCIA AV. 2963;INDEPENDENCIA AV.;2963;BALVANERA;COMUNA 3;1225;C1225AAL
-58,3827564489;-34,6191857208;377;2017;HOSP. B;BACCARA;46;102;SALTA 952;4308-8173;RESERVAS1@KENTONPALACE.COM.AR;;SALTA 952;SALTA;952;CONSTITUCION;COMUNA 1;1074;C1074AAT
-58,3776958089;-34,6183649608;378;2017;HOSP. A;LOS ROBLES (EX NIVI);19;38;ESTADOS UNIDOS 827;4300-2096;HOTELCIBELES@HOTMAIL.COM.AR;;827 ESTADOS UNIDOS;ESTADOS UNIDOS;827;CONSTITUCION;COMUNA 1;1101;C1101AAQ
-58,4706301189;-34,6178572808;379;2017;HOSP. B;MARY SIL;18;38;ESTADO PLURINACIONAL DE BOLIVIA 1151;4581-9005;HOTELSANROMAN@YAHOO.COM.AR;;1151 ESTADO PLURINACIONAL DE BOLIVIA;ESTADO PLURINACIONAL DE BOLIVIA;1151;VILLA GRAL. MITRE;COMUNA 11;1416;C1416ANA
-58,3757421189;-34,6165065808;380;2017;HOSP. B;VICTORIA;59;144;CHACABUCO 726;4351-2135;BUENOSAIRES@HOTELEURO.COM;;726 CHACABUCO;CHACABUCO;726;SAN TELMO;COMUNA 1;1069;C1069AAP
-58,4009524289;-34,6163530108;381;2017;HOSP. B;MEXICO;20;40;MEXICO 2475;4942-1713;H3251@ACCOR.COM;;MEXICO 2475;MEXICO;2475;BALVANERA;COMUNA 3;1222;C1222ABM
-58,4009524289;-34,6163530108;382;2017;HOSP. B;MEXICO;23;52;MEXICO 2475;4942-1713;BENCOAPARTHOTEL@YAHOO.COM.AR;;MEXICO 2475;MEXICO;2475;BALVANERA;COMUNA 3;1222;C1222ABM
-58,3837488989;-34,6155904808;383;2017;HOSP. A;REX;21;40;MEXICO 1250;4383-4226 / 4911-1953;INFO@HOTELCARRARA.COM.AR;;MEXICO 1250;MEXICO;1250;MONSERRAT;COMUNA 1;1097;C1097AAZ
-58,3924391089;-34,6140606008;384;2017;HOSP. B;BELGRANO;47;84;BELGRANO AV. 1850;4864-9175;INFO@LAFRESQUEHOTEL.COM;;1850 BELGRANO AV.;BELGRANO AV.;1850;BALVANERA;COMUNA 3;1094;C1094AAN
-58,4088543089;-34,6136520908;385;2017;HOSP. A;ALDEANO I;43;86;LA RIOJA 0277;4931-2980;RESERVAS@HOTELCHILE.COM.AR;;LA RIOJA 277;LA RIOJA;277;BALVANERA;COMUNA 3;1214;C1214ADE
-58,3861827789;-34,6136231408;386;2017;HOSP. A;DARIMAR;10;20;BELGRANO AV. 1408;4381-8826;INFO@HOTEL-ASTORIA.COM.AR;;1408 BELGRANO AV.;BELGRANO AV.;1408;MONSERRAT;COMUNA 1;1093;C1093AAP
-58,4047710289;-34,6135913808;387;2017;HOSP. B;PANAMERICAN;42;95;MORENO 2754;4942-8807;INFO@HOTELMARBELLA.COM.AR;;MORENO 2754;MORENO;2754;BALVANERA;COMUNA 3;1094;C1094ABT
-58,4357918189;-34,6130318908;388;2017;HOSP. B;ASTUR;46;86;AVELLANEDA 371;4982-9515;INFO@HOTELALCAZAR.COM.AR;;371 AVELLANEDA;AVELLANEDA;371;CABALLITO;COMUNA 6;1405;C1405CND
-58,3772200589;-34,6130072608;389;2017;HOSP. B;LA POSTA DE DORREGO;9;22;BELGRANO AV. 778;4331-9071;INFO@BASTOP.COM;;778 BELGRANO AV.;BELGRANO AV.;778;MONSERRAT;COMUNA 1;1092;C1092AAU
-58,4112736189;-34,6128617008;390;2017;HOSP. A;ALSINA;37;82;24 DE NOVIEMBRE 190;4931-9393;HHISPANO@HHISPANO.COM.AR;;190 24 DE NOVIEMBRE;24 DE NOVIEMBRE;190;BALVANERA;COMUNA 3;1170;C1170AAD
-58,4035775789;-34,6124855008;391;2017;HOSP. A;YORK;31;49;ALSINA, ADOLFO 2632;4951-8957;INFO@HOTELPARLAMENTO.COM.AR;;2632 ALSINA, ADOLFO;ALSINA, ADOLFO;2632;BALVANERA;COMUNA 3;1090;C1090AAR
-58,3887105189;-34,6120260708;392;2017;HOSP. A;CIBELES;24;48;VIRREY CEVALLOS 0264;4373-1444;RESERVAS@HOTELAYAMITRE.COM.AR;;CEVALLOS, VIRREY 264;CEVALLOS, VIRREY;264;MONSERRAT;COMUNA 1;1077;C1077AAF
-58,3969418989;-34,6120164708;393;2017;HOSP. B;MAYO;30;66;ALSINA, ADOLFO 2164;4952-7356;HOTELDUHELDER@HOTMAIL.COM;;2164 ALSINA, ADOLFO;ALSINA, ADOLFO;2164;BALVANERA;COMUNA 3;1090;C1090AAH
-58,3823426889;-34,6117753208;394;2017;HOSP. A;SAN ROMAN;38;85;MORENO 1133;4383-2318;RECEPCION@HOTELCENTURIA.COM / RECEPCION@HOTELCENTURIA.COM;;MORENO 1133;MORENO;1133;MONSERRAT;COMUNA 1;1091;C1091AAW
-58,4097871789;-34,6117190108;395;2017;HOSP. A;GALICIA;26;42;YRIGOYEN HIPOLITO 3072;4931-7270;RESERVAS@DUOMI.COM.AR;;YRIGOYEN, HIPOLITO 3072;YRIGOYEN, HIPOLITO;3072;BALVANERA;COMUNA 3;1207;C1207ABP
-58,4096494489;-34,6117096008;396;2017;HOSP. A;BAHIA;15;33;SANTIAGO DEL ESTERO 1691;4304-5310;INFO@SNHOSTEL.COM;;YRIGOYEN, HIPOLITO 3062;YRIGOYEN, HIPOLITO;3062;BALVANERA;COMUNA 3;1207;C1207ABP
-58,4096494489;-34,6117096008;397;2017;HOSP. A;BAHIA;28;60;SANTIAGO DEL ESTERO 1691;4304-5310;INFO@EUROHOTEL.COM.AR;;YRIGOYEN, HIPOLITO 3062;YRIGOYEN, HIPOLITO;3062;BALVANERA;COMUNA 3;1207;C1207ABP
-58,4090158889;-34,6116662808;398;2017;HOSP. B;HOTEL ROSEL;13;31;HIPOLITO YRIGOYEN 3016;4931-6203;INFO@HOTEL-LISBOA.COM.AR / LISBOAHOTELBAIRES@OUTLOOK.COM;;YRIGOYEN, HIPOLITO 3016;YRIGOYEN, HIPOLITO;3016;BALVANERA;COMUNA 3;1207;C1207ABP
-58,4046566589;-34,6116601508;399;2017;HOSP. A;SILGUEIRO;36;70;MISIONES 0139;4932-6827;RESERVAS@FIAMINGOAPART.COM.AR;;MISIONES 139;MISIONES;139;BALVANERA;COMUNA 3;1083;C1083ABC
-58,4080631189;-34,6116011408;400;2017;HOSP. A;AZUL;28;64;YRIGOYEN HIPOLITO 2952;4931-1153;RESERVAS@CONTE-HOTEL.COM;;YRIGOYEN, HIPOLITO 2952;YRIGOYEN, HIPOLITO;2952;BALVANERA;COMUNA 3;1207;C1207ABO
-58,4098506589;-34,6113615508;401;2017;HOSP. B;LOS ANGELES;21;46;YRIGOYEN HIPOLITO 3073;4864-2692;INFO@SIENAHOTEL.COM.AR;;YRIGOYEN, HIPOLITO 3073;YRIGOYEN, HIPOLITO;3073;BALVANERA;COMUNA 3;1207;C1207ABC
-58,3902583289;-34,6112013408;402;2017;HOSP. B;CENTRAL;60;;ALSINA, ADOLFO 1693;4304-3783;INFO@HOTEL-LYON.COM.AR;;1693 ALSINA, ADOLFO;ALSINA, ADOLFO;1693;MONSERRAT;COMUNA 1;1088;C1088AAO
-58,3902583289;-34,6112013408;403;2017;HOSP. A;CENTRAL;50;61;ALSINA, ADOLFO 1693;4304-3783;INFO@HOTEL-LYON.COM.AR;;1693 ALSINA, ADOLFO;ALSINA, ADOLFO;1693;MONSERRAT;COMUNA 1;1088;C1088AAO
-58,4081990789;-34,6104617208;404;2017;HOSP. B;ONCE;20;48;RIVADAVIA 2962;4861-1666;HOTELSANMARTIN1@YAHOO.COM.AR;;RIVADAVIA AV. 2962;RIVADAVIA AV.;2962;BALVANERA;COMUNA 3;1203;C1203AAO
-58,4147123389;-34,6095654308;405;2017;HOTEL 2;AIRES EXPRESS;50;70;MITRE, BARTOLOME 3410;4867-1265 / 4860-0204;RESERVAS@PARKSILVEROBELISCO.COM;;3410 MITRE, BARTOLOME;MITRE, BARTOLOME;3410;ALMAGRO;COMUNA 5;1201;C1201AAN
-58,3961797889;-34,6092958608;406;2017;HOSP. B;CONFORT;22;48;RIVADAVIA 2093;4953-4367;INFO@HOTELEGIPTO.COM.AR;;RIVADAVIA AV. 2093;RIVADAVIA AV.;2093;BALVANERA;COMUNA 3;1033;C1033AAK
-58,3822259589;-34,6092897208;407;2017;HOSP. A;REYNA;50;91;DE MAYO AV. 1120;4381-2496;INFO@HOSTELSUITES.COM;;1120 DE MAYO AV.;DE MAYO AV.;1120;MONSERRAT;COMUNA 1;1085;C1085ABO
-58,3797376789;-34,6087572008;408;2017;HOSP. B;ALCAZAR;36;87;DE MAYO AV. 935;4345-4308;RESERVAS@ATANGOHOTEL.COM;;935 DE MAYO AV.;DE MAYO AV.;935;MONSERRAT;COMUNA 1;1084;C1084AAE
-58,4383401089;-34,6086164108;409;2017;HOSP. B;NOEMI;14;28;DIAZ VELEZ AV. 5075;4982-8201;RESERVAS@TUCUMANPALACEHOTEL.COM.AR;;5075 DIAZ VELEZ AV.;DIAZ VELEZ AV.;5075;CABALLITO;COMUNA 6;1405;C1405DCF
-58,4382591589;-34,6086161108;410;2017;HOSP. B;PINOT;16;32;DIAZ VELEZ AV. 5069;4962-2747;RESERVAS@CLARIDGE.COM.AR / RECEPCION@CLARIDGE.COM.AR;;5069 DIAZ VELEZ AV.;DIAZ VELEZ AV.;5069;CABALLITO;COMUNA 6;1405;C1405DCF
-58,4049349189;-34,6085985208;411;2017;HOSP. B;MITRE;27;65;MITRE BARTOLOME 2717;4866-4089;RECONQUISTAPLAZA@LATITUDHOTELES.COM;;MITRE, BARTOLOME 2717;MITRE, BARTOLOME;2717;BALVANERA;COMUNA 3;1039;C1039AAS
-58,3884389089;-34,6079393408;412;2017;HOSP. B;CASTILLA;30;60;MITRE BARTOLOME 1548;4338-4586;ADMINISTRACION@NUEVOHOTELMAIPU.COM.AR;;MITRE, BARTOLOME 1548;MITRE, BARTOLOME;1548;SAN NICOLAS;COMUNA 1;1037;C1037ABD
-58,4144631989;-34,6074033208;413;2017;HOSP. A;HAITI;17;35;PERON 3384;4861-6172;NHFLORIDA@NH-HOTELS.COM;;PERON, JUAN DOMINGO, TTE. GENERAL 3384;PERON, JUAN DOMINGO, TTE. GENERAL;3384;ALMAGRO;COMUNA 5;1198;C1198AAL
-58,3904902989;-34,6073090208;414;2017;HOSP. B;MEDITERRANEO;34;66;RODRIGUEZ PEÑA 0149;4372-2852;RESERVAS@BISONTELIBERTAD.COM;;RODRIGUEZ PEÑA 149;RODRIGUEZ PEÑA;149;SAN NICOLAS;COMUNA 1;1020;C1020ADC
-58,4090412889;-34,6068649008;415;2017;HOSP. A;MARFIL;30;64;ECUADOR 282;4861-1570;DIPLOMAT@SINECTIS.COM.AR;;282 ECUADOR;ECUADOR;282;BALVANERA;COMUNA 3;1214;C1214ACB
-58,3933871389;-34,6065372008;416;2017;HOSP. A;GRAN REAL;25;68;RIOBAMBA 0231;4374-3526 / 4372-9500;RESERVASWEB@DAZZLERSANMARTIN.COM;;RIOBAMBA 231;RIOBAMBA;231;BALVANERA;COMUNA 3;1025;C1025ABE
-58,3874283589;-34,6063167608;417;2017;HOSP. A;PIRAMIDES;18;26;PERON 1473;4371-4849;RESERVAS@ELCONQUISTADOR.COM.AR;;PERON, JUAN DOMINGO, TTE. GENERAL 1473;PERON, JUAN DOMINGO, TTE. GENERAL;1473;SAN NICOLAS;COMUNA 1;1037;C1037ACA
-58,3952789489;-34,6060476708;418;2017;HOSP. B;EUROPEO;23;67;SARMIENTO 2010;4953-6384;RESERVAS@REGENTE.COM;;SARMIENTO 2010;SARMIENTO;2010;BALVANERA;COMUNA 3;1044;C1044AAF
-58,4250171889;-34,6057802908;419;2017;HOSP. B;CANGALLO;9;23;J.D.PERON 4129;4373-8785;RESERVAS@DORAHOTEL.COM.AR;;PERON, JUAN DOMINGO, TTE. GENERAL 4129;PERON, JUAN DOMINGO, TTE. GENERAL;4129;ALMAGRO;COMUNA 5;1199;C1199ABA
-58,4269966089;-34,6057693808;420;2017;HOSP. A;TEMUCO;20;44;PERON 4261;4862-3053;HOTELANCON@HOTELANCON.COM.AR;;PERON, JUAN DOMINGO, TTE. GENERAL 4261;PERON, JUAN DOMINGO, TTE. GENERAL;4261;ALMAGRO;COMUNA 5;1199;C1199ABC
-58,3953145989;-34,6056883008;421;2017;HOSP. B;DOS MUNDOS;37;98;SARMIENTO 2009;4953-2171;RESERVAS@MELIABUENOSAIRES.COM.AR;;SARMIENTO 2009;SARMIENTO;2009;BALVANERA;COMUNA 3;1044;C1044AAE
-58,4242231789;-34,6052078908;422;2017;HOSP. A;ACUARIO;21;45;GASCON 553;4861-0213;RESERVAS@GRANHOTELBUE.COM.AR;;553 GASCON;GASCON;553;ALMAGRO;COMUNA 5;1181;C1181ACI
-58,4101720989;-34,6042159408;423;2017;HOTEL 5;ABASTO PLAZA HOTEL BUENOS AIRES;126;252;CORRIENTES AV. 3190;6311-4466;VENTAS@HJBOUTIQUERECOLETA.COM.AR;;3190 CORRIENTES AV.;CORRIENTES AV.;3190;BALVANERA;COMUNA 3;1193;C1193AAQ
