PERIODO;LINEA;TIPO_DIA;ORDEN;TREN;SAL_C1;SAL_C2;INT_C1;INT_C2;FORM;OBSERVACIONES
2015;A;SABADO;129;7;21:40:00;22:08:00;8:00:00;8:00:00;5;
2015;A;SABADO;130;1;21:48:00;22:16:00;8:00:00;8:00:00;5;
2015;A;SABADO;131;2;21:56:00;22:24:00;8:00:00;8:00:00;5;
2015;A;SABADO;132;3;22:04:00;22:32:00;8:00:00;8:00:00;5;
2015;A;SABADO;133;4;22:12:00;22:40:00;8:00:00;8:00:00;5;
2015;A;SABADO;134;5;22:20:00;22:48:00;8:00:00;8:00:00;5;
2015;A;SABADO;135;6;22:28:45;22:56:30;8:45:00;8:30:00;5;
2015;A;DOMINGO;1;4;SALIDA ADELANTADA;8:00:30;;;5;
2015;A;DOMINGO;2;5;SALIDA ADELANTADA;8:09:30;;9:00:00;5;
2015;A;DOMINGO;3;6;7:52:00;8:20:00;;10:30:00;5;
2015;A;DOMINGO;4;1;8:00:00;8:28:00;8:00:00;8:00:00;5;
2015;A;DOMINGO;5;2;8:09:20;8:37:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;6;3;8:18:40;8:46:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;7;4;8:28:00;8:56:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;8;5;8:37:20;9:05:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;9;6;8:46:40;9:14:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;10;1;8:56:00;9:24:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;11;2;9:05:20;9:33:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;12;3;9:14:40;9:42:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;13;4;9:24:00;9:52:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;14;5;9:33:20;10:01:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;15;6;9:42:40;10:10:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;16;1;9:52:00;10:20:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;17;2;10:01:20;10:29:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;18;3;10:10:40;10:38:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;19;4;10:20:00;10:48:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;20;5;10:29:20;10:57:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;21;6;10:38:40;11:06:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;22;1;10:48:00;11:16:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;23;2;10:57:20;11:25:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;24;3;11:06:40;11:34:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;25;4;11:16:00;11:44:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;26;5;11:25:20;11:53:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;27;6;11:34:40;12:02:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;28;1;11:44:00;12:12:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;29;2;11:53:20;12:21:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;30;3;12:02:40;12:30:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;31;4;12:12:00;12:40:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;32;5;12:21:20;12:49:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;33;6;12:30:40;12:58:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;34;1;12:40:00;13:08:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;35;2;12:49:20;13:17:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;36;3;12:58:40;13:26:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;37;4;13:08:00;13:36:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;38;5;13:17:20;13:45:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;39;6;13:26:40;13:54:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;40;1;13:36:00;14:04:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;41;2;13:45:20;14:13:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;42;3;13:54:40;14:22:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;43;4;14:04:00;14:32:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;44;5;14:13:20;14:41:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;45;6;14:22:40;14:50:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;46;1;14:32:00;15:00:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;47;2;14:41:20;15:09:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;48;3;14:50:40;15:18:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;49;4;15:00:00;15:28:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;50;5;15:09:20;15:37:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;51;6;15:18:40;15:46:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;52;1;15:28:00;15:56:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;53;2;15:37:20;16:05:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;54;3;15:46:40;16:14:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;55;4;15:56:00;16:24:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;56;5;16:05:20;16:33:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;57;6;16:14:40;16:42:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;58;1;16:24:00;16:52:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;59;2;16:33:20;17:01:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;60;3;16:42:40;17:10:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;61;4;16:52:00;17:20:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;62;5;17:01:20;17:29:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;63;6;17:10:40;17:38:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;64;1;17:20:00;17:48:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;65;2;17:29:20;17:57:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;66;3;17:38:40;18:06:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;67;4;17:48:00;18:16:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;68;5;17:57:20;18:25:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;69;6;18:06:40;18:34:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;70;1;18:16:00;18:44:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;71;2;18:25:20;18:53:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;72;3;18:34:40;19:02:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;73;4;18:44:00;19:12:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;74;5;18:53:20;19:21:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;75;6;19:02:40;19:30:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;76;1;19:12:00;19:40:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;77;2;19:21:20;19:49:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;78;3;19:30:40;19:58:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;79;4;19:40:00;20:08:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;80;5;19:49:20;20:17:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;81;6;19:58:40;20:26:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;82;1;20:08:00;20:36:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;83;2;20:17:20;20:45:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;84;3;20:26:40;20:54:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;85;4;20:36:00;21:04:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;86;5;20:45:20;21:13:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;87;6;20:54:40;21:22:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;88;1;21:04:00;21:32:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;89;2;21:13:00;21:40:30;9:00:00;8:30:00;5;
2015;A;DOMINGO;90;3;21:22:40;21:50:40;9:40:00;10:10:00;5;
2015;A;DOMINGO;91;4;21:32:00;22:00:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;92;5;21:41:20;22:09:20;9:20:00;9:20:00;5;
2015;A;DOMINGO;93;6;21:50:40;22:18:40;9:20:00;9:20:00;5;
2015;A;DOMINGO;94;1;22:00:00;22:28:00;9:20:00;9:20:00;5;
2015;A;DOMINGO;95;2;22:08:00;22:36:00;8:00:00;8:00:00;5;
2015;B;HABIL;1;4;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;2;5;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;3;6;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;4;3;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;5;7;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;6;8;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;7;9;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;8;1;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;9;2;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;10;3;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;11;4;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;12;5;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;13;6;SALIDA ADELANTADA;6:00:00;;;6;
2015;B;HABIL;14;7;SALIDA ADELANTADA;6:07:57;;7:57:00;6;
2015;B;HABIL;15;8;SALIDA ADELANTADA;6:14:24;;6:27:00;6;
2015;B;HABIL;16;9;SALIDA ADELANTADA;6:20:51;;6:27:00;6;
2015;B;HABIL;17;1;6:00:00;6:27:20;;6:29:00;6;
2015;B;HABIL;18;10;6:02:55;6:32:55;2:55:00;5:35:00;6;
2015;B;HABIL;19;2;6:08:15;6:38:00;5:20:00;5:05:00;6;
2015;B;HABIL;20;3;6:12:45;6:42:45;4:30:00;4:45:00;6;
2015;B;HABIL;21;4;6:17:40;6:47:40;4:55:00;4:55:00;6;
2015;B;HABIL;22;11;6:22:35;6:52:35;4:55:00;4:55:00;6;
2015;B;HABIL;23;5;6:28:00;6:57:45;5:25:00;5:10:00;6;
2015;B;HABIL;24;6;6:32:25;7:02:25;4:25:00;4:40:00;6;
2015;B;HABIL;25;7;6:37:20;7:07:20;4:55:00;4:55:00;6;
2015;B;HABIL;26;12;6:42:15;7:12:15;4:55:00;4:55:00;6;
2015;B;HABIL;27;8;6:47:21;7:17:10;5:06:00;4:55:00;6;
2015;B;HABIL;28;9;6:52:05;7:22:05;4:44:00;4:55:00;6;
2015;B;HABIL;29;1;6:57:00;7:27:00;4:55:00;4:55:00;6;
2015;B;HABIL;30;10;7:01:55;7:31:55;4:55:00;4:55:00;6;
2015;B;HABIL;31;2;7:06:50;7:36:50;4:55:00;4:55:00;6;
2015;B;HABIL;32;3;7:11:45;7:41:30;4:55:00;4:40:00;6;
2015;B;HABIL;33;4;7:16:40;7:46:45;4:55:00;5:15:00;6;
2015;B;HABIL;34;11;7:21:35;7:51:35;4:55:00;4:50:00;6;
2015;B;HABIL;35;5;7:26:30;7:56:30;4:55:00;4:55:00;6;
2015;B;HABIL;36;6;7:31:15;8:01:00;4:45:00;4:30:00;6;
2015;B;HABIL;37;7;7:36:20;8:06:20;5:05:00;5:20:00;6;
2015;B;HABIL;38;12;7:41:15;8:11:15;4:55:00;4:55:00;6;
2015;B;HABIL;39;8;7:46:10;8:16:10;4:55:00;4:55:00;6;
2015;B;HABIL;40;9;7:51:05;8:21:30;4:55:00;5:20:00;6;
2015;B;HABIL;41;1;7:56:00;8:25:45;4:55:00;4:15:00;6;
2015;B;HABIL;42;13;8:00:00;8:31:23;4:00:00;5:38:00;6;
2015;B;HABIL;43;10;8:03:46;8:35:30;3:46:00;4:07:00;6;
2015;B;HABIL;44;2;8:08:00;8:39:09;4:14:00;3:39:00;6;
2015;B;HABIL;45;3;8:11:30;8:43:02;3:30:00;3:53:00;6;
2015;B;HABIL;46;4;8:15:30;8:46:55;4:00:00;3:53:00;6;
2015;B;HABIL;47;14;8:19:18;8:50:48;3:48:00;3:53:00;6;
2015;B;HABIL;48;11;8:23:11;8:55:00;3:53:00;4:12:00;6;
2015;B;HABIL;49;5;8:27:30;8:58:34;4:19:00;3:34:00;6;
2015;B;HABIL;50;6;8:30:57;9:02:27;3:27:00;3:53:00;6;
2015;B;HABIL;51;15;8:34:50;9:06:20;3:53:00;3:53:00;6;
2015;B;HABIL;52;7;8:38:43;9:10:13;3:53:00;3:53:00;6;
2015;B;HABIL;53;12;8:42:40;9:14:06;3:57:00;3:53:00;6;
2015;B;HABIL;54;8;8:46:15;9:17:59;3:35:00;3:53:00;6;
2015;B;HABIL;55;9;8:50:22;9:21:52;4:07:00;3:53:00;6;
2015;B;HABIL;56;16;8:54:15;9:25:45;3:53:00;3:53:00;6;
2015;B;HABIL;57;1;8:58:08;9:29:38;3:53:00;3:53:00;6;
2015;B;HABIL;58;13;9:02:01;9:33:30;3:53:00;3:52:00;6;
2015;B;HABIL;59;10;9:05:54;9:37:24;3:53:00;3:54:00;6;
2015;B;HABIL;60;2;9:09:47;9:41:17;3:53:00;3:53:00;6;
2015;B;HABIL;61;3;9:13:40;9:45:10;3:53:00;3:53:00;6;
2015;B;HABIL;62;4;9:17:33;9:49:15;3:53:00;4:05:00;6;
2015;B;HABIL;63;14;9:21:30;9:52:45;3:57:00;3:30:00;6;
2015;B;HABIL;64;11;9:25:15;9:56:49;3:45:00;4:04:00;6;
2015;B;HABIL;65;5;9:29:12;10:00:42;3:57:00;3:53:00;6;
2015;B;HABIL;66;6;9:33:05;10:04:30;3:53:00;3:48:00;6;
2015;B;HABIL;67;15;9:36:58;10:08:30;3:53:00;4:00:00;6;
2015;B;HABIL;68;7;9:40:51;10:12:15;3:53:00;3:45:00;6;
2015;B;HABIL;69;12;9:44:45;10:16:14;3:54:00;3:59:00;6;
2015;B;HABIL;70;8;9:48:37;10:20:07;3:52:00;3:53:00;6;
2015;B;HABIL;71;9;9:52:30;10:24:00;3:53:00;3:53:00;6;
2015;B;HABIL;72;16;9:56:23;10:27:53;3:53:00;3:53:00;6;
2015;B;HABIL;73;1;10:00:00;10:32:00;3:37:00;4:07:00;6;
2015;B;HABIL;74;13;10:04:30;10:34:46;4:30:00;2:46:00;6;
2015;B;HABIL;75;10;10:09:32;10:39:32;5:02:00;4:46:00;6;
2015;B;HABIL;76;3;10:14:00;10:44:18;4:28:00;4:46:00;6;
2015;B;HABIL;77;4;10:19:15;10:49:04;5:15:00;4:46:00;6;
2015;B;HABIL;78;14;10:23:50;10:53:50;4:35:00;4:46:00;6;
2015;B;HABIL;79;11;10:28:36;10:58:36;4:46:00;4:46:00;6;
2015;B;HABIL;80;6;10:33:15;11:03:22;4:39:00;4:46:00;6;
2015;B;HABIL;81;15;10:38:45;11:08:30;5:30:00;5:08:00;6;
2015;B;HABIL;82;7;10:42:54;11:12:54;4:09:00;4:24:00;6;
2015;B;HABIL;83;12;10:47:40;11:17:40;4:46:00;4:46:00;6;
2015;B;HABIL;84;8;10:52:26;11:22:26;4:46:00;4:46:00;6;
2015;B;HABIL;85;16;10:58:30;11:28:15;6:04:00;5:49:00;6;
2015;B;HABIL;86;1;11:02:30;11:32:15;4:00:00;4:00:00;6;
2015;B;HABIL;87;13;11:06:46;11:36:46;4:16:00;4:31:00;6;
2015;B;HABIL;88;10;11:11:32;11:41:32;4:46:00;4:46:00;6;
2015;B;HABIL;89;3;11:16:18;11:46:18;4:46:00;4:46:00;6;
2015;B;HABIL;90;4;11:21:04;11:51:04;4:46:00;4:46:00;6;
2015;B;HABIL;91;14;11:25:50;11:55:50;4:46:00;4:46:00;6;
2015;B;HABIL;92;11;11:30:36;12:00:36;4:46:00;4:46:00;6;
2015;B;HABIL;93;6;11:35:30;12:05:22;4:54:00;4:46:00;6;
2015;B;HABIL;94;15;11:40:08;12:10:08;4:38:00;4:46:00;6;
2015;B;HABIL;95;7;11:44:54;12:14:54;4:46:00;4:46:00;6;
2015;B;HABIL;96;12;11:49:40;12:19:40;4:46:00;4:46:00;6;
2015;B;HABIL;97;8;11:55:15;12:25:00;5:35:00;5:20:00;6;
2015;B;HABIL;98;16;11:59:15;12:29:12;4:00:00;4:12:00;6;
2015;B;HABIL;99;1;12:03:58;12:33:58;4:43:00;4:46:00;6;
2015;B;HABIL;100;13;12:08:44;12:38:44;4:46:00;4:46:00;6;
2015;B;HABIL;101;10;12:13:30;12:43:30;4:46:00;4:46:00;6;
2015;B;HABIL;102;3;12:18:16;12:48:16;4:46:00;4:46:00;6;
2015;B;HABIL;103;4;12:23:02;12:53:02;4:46:00;4:46:00;6;
2015;B;HABIL;104;14;12:27:48;12:57:48;4:46:00;4:46:00;6;
2015;B;HABIL;105;11;12:32:34;13:02:34;4:46:00;4:46:00;6;
2015;B;HABIL;106;6;12:37:20;13:07:20;4:46:00;4:46:00;6;
2015;B;HABIL;107;15;12:42:06;13:12:06;4:46:00;4:46:00;6;
2015;B;HABIL;108;7;12:46:52;13:16:52;4:46:00;4:46:00;6;
2015;B;HABIL;109;12;12:52:00;13:21:45;5:08:00;4:53:00;6;
2015;B;HABIL;110;8;12:56:24;13:26:24;4:24:00;4:39:00;6;
2015;B;HABIL;111;16;13:01:10;13:31:10;4:46:00;4:46:00;6;
2015;B;HABIL;112;1;13:05:56;13:35:56;4:46:00;4:46:00;6;
2015;B;HABIL;113;13;13:10:42;13:40:42;4:46:00;4:46:00;6;
2015;B;HABIL;114;10;13:15:28;13:45:28;4:46:00;4:46:00;6;
2015;B;HABIL;115;3;13:20:14;13:50:14;4:46:00;4:46:00;6;
2015;B;HABIL;116;4;13:25:00;13:55:00;4:46:00;4:46:00;6;
2015;B;HABIL;117;14;13:29:46;13:59:46;4:46:00;4:46:00;6;
2015;B;HABIL;118;11;13:34:32;14:04:32;4:46:00;4:46:00;6;
2015;B;HABIL;119;6;13:39:18;14:09:18;4:46:00;4:46:00;6;
2015;B;HABIL;120;15;13:44:04;14:14:04;4:46:00;4:46:00;6;
2015;B;HABIL;121;7;13:48:50;14:18:50;4:46:00;4:46:00;6;
2015;B;HABIL;122;12;13:53:36;14:23:36;4:46:00;4:46:00;6;
2015;B;HABIL;123;8;13:58:22;14:28:22;4:46:00;4:46:00;6;
2015;B;HABIL;124;16;14:03:08;14:33:08;4:46:00;4:46:00;6;
2015;B;HABIL;125;1;14:07:54;14:37:54;4:46:00;4:46:00;6;
2015;B;HABIL;126;13;14:12:40;14:42:40;4:46:00;4:46:00;6;
2015;B;HABIL;127;10;14:17:26;14:47:26;4:46:00;4:46:00;6;
2015;B;HABIL;128;3;14:22:12;14:52:12;4:46:00;4:46:00;6;
2015;B;HABIL;129;4;14:26:58;14:56:58;4:46:00;4:46:00;6;
2015;B;HABIL;130;14;14:31:44;15:01:44;4:46:00;4:46:00;6;
2015;B;HABIL;131;11;14:36:30;15:06:30;4:46:00;4:46:00;6;
2015;B;HABIL;132;6;14:41:16;15:11:16;4:46:00;4:46:00;6;
2015;B;HABIL;133;15;14:46:02;15:16:02;4:46:00;4:46:00;6;
2015;B;HABIL;134;7;14:50:48;15:20:48;4:46:00;4:46:00;6;
2015;B;HABIL;135;12;14:55:34;15:25:34;4:46:00;4:46:00;6;
2015;B;HABIL;136;8;15:00:20;15:30:20;4:46:00;4:46:00;6;
2015;B;HABIL;137;16;15:05:06;15:35:06;4:46:00;4:46:00;6;
2015;B;HABIL;138;1;15:09:52;15:39:52;4:46:00;4:46:00;6;
2015;B;HABIL;139;13;15:14:38;15:44:38;4:46:00;4:46:00;6;
2015;B;HABIL;140;10;15:19:24;15:49:15;4:46:00;4:37:00;6;
2015;B;HABIL;141;3;15:24:10;15:54:15;4:46:00;5:00:00;6;
2015;B;HABIL;142;4;15:28:56;15:58:56;4:46:00;4:41:00;6;
2015;B;HABIL;143;14;15:33:42;16:03:42;4:46:00;4:46:00;6;
2015;B;HABIL;144;11;15:38:28;16:08:28;4:46:00;4:46:00;6;
2015;B;HABIL;145;6;15:43:14;16:13:45;4:46:00;5:17:00;6;
2015;B;HABIL;146;15;15:48:00;16:18:00;4:46:00;4:15:00;6;
2015;B;HABIL;147;7;15:52:46;16:22:46;4:46:00;4:46:00;6;
2015;B;HABIL;148;12;15:57:32;16:27:32;4:46:00;4:46:00;6;
2015;B;HABIL;149;8;16:02:15;16:32:00;4:43:00;4:28:00;6;
2015;B;HABIL;150;16;16:07:04;16:37:15;4:49:00;5:15:00;6;
2015;B;HABIL;151;1;16:12:00;16:41:45;4:56:00;4:30:00;6;
2015;B;HABIL;152;13;16:16:30;16:46:53;4:30:00;5:08:00;6;
2015;B;HABIL;153;10;16:19:30;16:50:46;3:00:00;3:53:00;6;
2015;B;HABIL;154;3;16:23:39;16:54:39;4:09:00;3:53:00;6;
2015;B;HABIL;155;2;16:27:32;16:58:32;3:53:00;3:53:00;6;
2015;B;HABIL;156;4;16:31:25;17:02:28;3:53:00;3:56:00;6;
2015;B;HABIL;157;14;16:35:28;17:06:18;4:03:00;3:50:00;6;
2015;B;HABIL;158;11;16:39:00;17:10:11;3:32:00;3:53:00;6;
2015;B;HABIL;159;6;16:43:04;17:14:04;4:04:00;3:53:00;6;
2015;B;HABIL;160;5;16:46:57;17:17:57;3:53:00;3:53:00;6;
2015;B;HABIL;161;15;16:50:50;17:21:50;3:53:00;3:53:00;6;
2015;B;HABIL;162;7;16:54:43;17:26:00;3:53:00;4:10:00;6;
2015;B;HABIL;163;12;16:59:00;17:29:36;4:17:00;3:36:00;6;
2015;B;HABIL;164;8;17:02:30;17:33:30;3:30:00;3:54:00;6;
2015;B;HABIL;165;16;17:06:30;17:37:22;4:00:00;3:52:00;6;
2015;B;HABIL;166;9;17:10:15;17:41:15;3:45:00;3:53:00;6;
2015;B;HABIL;167;1;17:14:08;17:45:08;3:53:00;3:53:00;6;
2015;B;HABIL;168;13;17:18:01;17:49:01;3:53:00;3:53:00;6;
2015;B;HABIL;169;10;17:21:54;17:52:54;3:53:00;3:53:00;6;
2015;B;HABIL;170;3;17:25:47;17:56:47;3:53:00;3:53:00;6;
2015;B;HABIL;171;2;17:29:40;18:00:40;3:53:00;3:53:00;6;
2015;B;HABIL;172;4;17:33:33;18:04:33;3:53:00;3:53:00;6;
2015;B;HABIL;173;14;17:37:26;18:08:26;3:53:00;3:53:00;6;
2015;B;HABIL;174;11;17:41:19;18:12:19;3:53:00;3:53:00;6;
2015;B;HABIL;175;6;17:45:12;18:16:12;3:53:00;3:53:00;6;
2015;B;HABIL;176;5;17:49:05;18:20:05;3:53:00;3:53:00;6;
2015;B;HABIL;177;15;17:53:00;18:23:58;3:55:00;3:53:00;6;
2015;B;HABIL;178;7;17:56:51;18:27:51;3:51:00;3:53:00;6;
2015;B;HABIL;179;12;18:00:44;18:31:44;3:53:00;3:53:00;6;
2015;B;HABIL;180;8;18:04:37;18:35:37;3:53:00;3:53:00;6;
2015;B;HABIL;181;16;18:08:30;18:39:30;3:53:00;3:53:00;6;
2015;B;HABIL;182;9;18:12:23;18:43:23;3:53:00;3:53:00;6;
2015;B;HABIL;183;1;18:16:16;18:47:16;3:53:00;3:53:00;6;
2015;B;HABIL;184;13;18:20:09;18:51:09;3:53:00;3:53:00;6;
2015;B;HABIL;185;10;18:24:02;18:55:02;3:53:00;3:53:00;6;
2015;B;HABIL;186;3;18:27:55;18:58:55;3:53:00;3:53:00;6;
2015;B;HABIL;187;2;18:31:48;19:02:48;3:53:00;3:53:00;6;
2015;B;HABIL;188;4;18:35:41;19:06:30;3:53:00;3:42:00;6;
2015;B;HABIL;189;14;18:39:30;19:10:34;3:49:00;4:04:00;6;
2015;B;HABIL;190;11;18:43:27;19:14:27;3:57:00;3:53:00;6;
2015;B;HABIL;191;6;18:47:20;19:18:20;3:53:00;3:53:00;6;
2015;B;HABIL;192;5;18:51:13;19:22:13;3:53:00;3:53:00;6;
2015;B;HABIL;193;15;18:55:06;19:26:00;3:53:00;3:47:00;6;
2015;B;HABIL;194;7;18:59:00;19:29:59;3:54:00;3:59:00;6;
2015;B;HABIL;195;12;19:02:52;19:33:52;3:52:00;3:53:00;6;
2015;B;HABIL;196;8;19:06:45;19:37:45;3:53:00;3:53:00;6;
2015;B;HABIL;197;16;19:11:38;19:42:45;4:53:00;5:00:00;6;
2015;B;HABIL;198;;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;199;1;19:17:09;19:48:10;5:31:00;5:25:00;6;
2015;B;HABIL;200;13;19:22:55;19:51:25;5:46:00;3:15:00;6;
2015;B;HABIL;201;10;19:27:50;19:56:20;4:55:00;4:55:00;6;
2015;B;HABIL;202;2;19:33:30;20:02:00;5:40:00;5:40:00;6;
2015;B;HABIL;203;4;19:37:40;20:06:10;4:10:00;4:10:00;6;
2015;B;HABIL;204;14;19:42:35;20:11:05;4:55:00;4:55:00;6;
2015;B;HABIL;205;11;19:47:30;20:16:00;4:55:00;4:55:00;6;
2015;B;HABIL;206;5;19:53:00;20:21:30;5:30:00;5:30:00;6;
2015;B;HABIL;207;15;19:57:20;20:25:50;4:20:00;4:20:00;6;
2015;B;HABIL;208;7;20:02:00;20:30:30;4:40:00;4:40:00;6;
2015;B;HABIL;209;8;20:09:00;20:37:40;7:00:00;7:10:00;6;
2015;B;HABIL;210;;SALIDA ADELANTADA;SALIDA ADELANTADA;;;;
2015;B;HABIL;211;1;20:16:30;20:45:00;7:30:00;7:20:00;6;
2015;B;HABIL;212;13;20:24:27;20:53:12;7:57:00;8:12:00;6;
2015;B;HABIL;213;2;20:30:54;20:59:39;6:27:00;6:27:00;6;
2015;B;HABIL;214;4;20:37:35;21:06:06;6:41:00;6:27:00;6;
2015;B;HABIL;215;14;20:43:48;21:12:33;6:13:00;6:27:00;6;
2015;B;HABIL;216;5;20:50:15;21:19:00;6:27:00;6:27:00;6;
2015;B;HABIL;217;15;20:57:00;21:25:30;6:45:00;6:30:00;6;
2015;B;HABIL;218;7;21:00:00;21:30:00;3:00:00;4:30:00;6;
2015;B;SABADO;11;6;SALIDA ADELANTADA;6:00:00;0:00:00;0:00:00;6;
2015;B;SABADO;12;7;SALIDA ADELANTADA;6:08:00;0:00:00;8:00:00;6;
2015;B;SABADO;13;8;SALIDA ADELANTADA;6:17:00;0:00:00;9:00:00;6;
2015;B;SABADO;14;1;SALIDA ADELANTADA;6:24:00;0:00:00;7:00:00;6;
2015;B;SABADO;15;2;6:00:00;6:31:00;0:00:00;7:00:00;6;
2015;B;SABADO;16;3;6:08:00;6:38:00;8:00:00;7:00:00;6;
2015;B;SABADO;17;4;6:17:00;6:45:00;9:00:00;7:00:00;6;
2015;B;SABADO;18;5;6:24:00;6:52:00;7:00:00;7:00:00;6;
2015;B;SABADO;19;6;6:31:00;6:59:00;7:00:00;7:00:00;6;
2015;B;SABADO;20;7;6:38:00;7:06:00;7:00:00;7:00:00;6;
2015;B;SABADO;21;8;6:45:00;7:13:00;7:00:00;7:00:00;6;
2015;B;SABADO;22;1;6:52:00;7:20:00;7:00:00;7:00:00;6;
2015;B;SABADO;23;2;6:59:00;7:27:00;7:00:00;7:00:00;6;
